# Funções extraídas de libfs16.so
# Endereço           | Nome Original                            | Nome Demangled
----------------------------------------------------------------------------------------------------
00000000002a8318   | _ZN14LargeMapScreen8initPathENS_5ePathE13eImageAliasesjS1_jfb | LargeMapScreen::initPath(LargeMapScreen::ePath, eImageAliases, unsigned int, eImageAliases, unsigned int, float, bool)
00000000002ab87c   | _ZN14LargeMapScreen14updateVehiclesEv    | LargeMapScreen::updateVehicles()
00000000002dc0c4   | _ZN13dtQueryFilterC1Ev                   | dtQueryFilter::dtQueryFilter()
0000000000344868   | _ZNSt6__ndk19__num_getIwE19__stage2_float_prepERNS_8ios_baseEPwRwS5_ | std::__ndk1::__num_get<wchar_t>::__stage2_float_prep(std::__ndk1::ios_base&, wchar_t*, wchar_t&, wchar_t&)
00000000002d1d24   | _ZNK8tinyxml210XMLComment12ShallowCloneEPNS_11XMLDocumentE | tinyxml2::XMLComment::ShallowClone(tinyxml2::XMLDocument*) const
000000000030442c   | png_get_sCAL                             | png_get_sCAL
000000000036a184   | _ZNSt6__ndk117__widen_from_utf8ILm32EED1Ev | std::__ndk1::__widen_from_utf8<32ul>::~__widen_from_utf8()
0000000000199240   | _ZN11DialogStack6popAllEv                | DialogStack::popAll()
00000000001ae964   | _ZN3Map19getFarmSiloPositionEN9FruitUtil11FRUIT_TYPESE | Map::getFarmSiloPosition(FruitUtil::FRUIT_TYPES)
000000000025a838   | _ZN3Cki4ListINS_9EffectBusELi0EE9addBeforeEPS1_S3_ | Cki::List<Cki::EffectBus, 0>::addBefore(Cki::EffectBus*, Cki::EffectBus*)
0000000000272a38   | _ZNK3Cki6String9getBufferEv              | Cki::String::getBuffer() const
00000000002a2e08   | _ZN14PendingDialogsD1Ev                  | PendingDialogs::~PendingDialogs()
00000000002db9a8   | _Z23dtNavMeshDataSwapEndianPhi           | dtNavMeshDataSwapEndian(unsigned char*, int)
0000000000222a20   | _ZN20GameStateStartScreen19getUpsellDialogDataERjS0_ | GameStateStartScreen::getUpsellDialogData(unsigned int&, unsigned int&)
0000000000246864   | _ZN27AndroidHandheldSystemDevice14cloudAvailableEv | AndroidHandheldSystemDevice::cloudAvailable()
000000000025ee48   | _ZN3Cki15EffectProcessor7processEPfS1_i  | Cki::EffectProcessor::process(float*, float*, int)
0000000000265ecc   | _ZN3Cki4ListINS_5SoundELi1EE7getLastEv   | Cki::List<Cki::Sound, 1>::getLast()
000000000028e7bc   | _Z29setJoypadActiveImage_FS16_GUI13eImageAliasesS_ | setJoypadActiveImage_FS16_GUI(eImageAliases, eImageAliases)
000000000038f93c   | _ZNSt9bad_allocC1Ev                      | std::bad_alloc::bad_alloc()
00000000001945c0   | _ZN12VehicleSound13setTimedSoundENS_16TIMED_SOUND_TYPEE | VehicleSound::setTimedSound(VehicleSound::TIMED_SOUND_TYPE)
0000000000197524   | _ZN9CloudSync18checkCloudProgressEf      | CloudSync::checkCloudProgress(float)
000000000029c68c   | _ZN17SingleImageButton12getIsToggledEv   | SingleImageButton::getIsToggled()
000000000038f904   | _ZNSt20bad_array_new_lengthD2Ev          | std::bad_array_new_length::~bad_array_new_length()
00000000001cbcb4   | _ZN14TrafficVehicle7destroyEv            | TrafficVehicle::destroy()
00000000002381d8   | _ZNK15b2RevoluteJoint13GetLowerLimitEv   | b2RevoluteJoint::GetLowerLimit() const
000000000023f124   | _ZN24AndroidAchievementDeviceC1Ej        | AndroidAchievementDevice::AndroidAchievementDevice(unsigned int)
0000000000245478   | _ZNK27AndroidHandheldSystemDevice10getApkPathEPKc | AndroidHandheldSystemDevice::getApkPath(char const*) const
0000000000269280   | _ZN3Cki17CustomStreamSoundC2EP14CkCustomStream | Cki::CustomStreamSound::CustomStreamSound(CkCustomStream*)
0000000000266150   | _ZN3Cki4ListINS_5SoundELi1EE8addAfterEPS1_S3_ | Cki::List<Cki::Sound, 1>::addAfter(Cki::Sound*, Cki::Sound*)
000000000034f8e8   | _ZNKSt6__ndk19money_getIcNS_19istreambuf_iteratorIcNS_11char_traitsIcEEEEE6do_getES4_S4_bRNS_8ios_baseERjRNS_12basic_stringIcS3_NS_9allocatorIcEEEE | std::__ndk1::money_get<char, std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> > >::do_get(std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> >, std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> >, bool, std::__ndk1::ios_base&, unsigned int&, std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >&) const
0000000000228a74   | _ZN12b2BroadPhase11UpdatePairsI16b2ContactManagerEEvPT_ | void b2BroadPhase::UpdatePairs<b2ContactManager>(b2ContactManager*)
00000000002af818   | _ZN14MenuScreenBase17createImageButtonEii18sButtonStateImages13eImageAliases10eAlignmentS2_ | MenuScreenBase::createImageButton(int, int, sButtonStateImages, eImageAliases, eAlignment, eAlignment)
00000000002b4c50   | _ZN14SettingsScreen11handleInputEN23HandheldInputDeviceBase9TouchDescERjS2_ | SettingsScreen::handleInput(HandheldInputDeviceBase::TouchDesc, unsigned int&, unsigned int&)
00000000002ceb18   | _ZN10StringUtil11asciiToUtf8EPKcRPcb     | StringUtil::asciiToUtf8(char const*, char*&, bool)
000000000034e098   | _ZNKSt6__ndk117moneypunct_bynameIcLb0EE16do_negative_signEv | std::__ndk1::moneypunct_byname<char, false>::do_negative_sign() const
00000000001b7160   | _ZN14ParticleSystem23calculateBoundingSphereEv | ParticleSystem::calculateBoundingSphere()
0000000000240660   | _ZN26AndroidInAppPurchaseDevice19getPurchaseResponseEj | AndroidInAppPurchaseDevice::getPurchaseResponse(unsigned int)
00000000002deb74   | _ZN14dtNavMeshQuery22finalizeSlicedFindPathEPjPii | dtNavMeshQuery::finalizeSlicedFindPath(unsigned int*, int*, int)
000000000022f7a4   | _ZNK11b2EdgeShape11ComputeMassEP10b2MassDataf | b2EdgeShape::ComputeMass(b2MassData*, float) const
00000000002323f8   | _ZN25b2PolygonAndCircleContactC2EP9b2FixtureS1_ | b2PolygonAndCircleContact::b2PolygonAndCircleContact(b2Fixture*, b2Fixture*)
0000000000269570   | _ZN3Cki17CustomAudioStream4initEv        | Cki::CustomAudioStream::init()
000000000025cda0   | _ZN3Cki5ArrayINS_6Effect11FactoryInfoEEixEi | Cki::Array<Cki::Effect::FactoryInfo>::operator[](int)
00000000002d6d38   | _Z24dtIntersectSegmentPoly2DPKfS0_S0_iRfS1_RiS2_ | dtIntersectSegmentPoly2D(float const*, float const*, float const*, int, float&, float&, int&, int&)
000000000023f898   | _ZN31CricketAudioHandheldAudioDeviceC1Ev | CricketAudioHandheldAudioDevice::CricketAudioHandheldAudioDevice()
0000000000286038   | _Z10gui_setBitRjib                       | gui_setBit(unsigned int&, int, bool)
000000000019de90   | _ZN9FieldWork18getOutputFieldWorkER13FieldWorkDescP10GameEntityRb | FieldWork::getOutputFieldWork(FieldWorkDesc&, GameEntity*, bool&)
00000000002182dc   | _ZN13GameStateBase20calculateGUISteeringEv | GameStateBase::calculateGUISteering()
000000000021f274   | _ZN15GameStateManual14doScreenUpdateEf   | GameStateManual::doScreenUpdate(float)
000000000025db64   | _ZN8CkEffectD0Ev                         | CkEffect::~CkEffect()
00000000002887a4   | _ZN8MenuItem15adjustDebugAreaEPf         | MenuItem::adjustDebugArea(float*)
0000000000330028   | _ZNSt6__ndk115basic_streambufIwNS_11char_traitsIwEEE5sgetnEPwl | std::__ndk1::basic_streambuf<wchar_t, std::__ndk1::char_traits<wchar_t> >::sgetn(wchar_t*, long)
00000000002128a4   | _ZNK13GameStateBase18getDifficultyLevelEv | GameStateBase::getDifficultyLevel() const
000000000019a110   | _ZN11Environment10getDayTimeEv           | Environment::getDayTime()
000000000019a560   | _ZN5FieldC1ER9FieldDescNS0_4TYPEEP24GLESHandheldRenderDevice | Field::Field(FieldDesc&, FieldDesc::TYPE, GLESHandheldRenderDevice*)
0000000000274368   | _ZNK3Cki13SystemAndroid11getFilesDirEv   | Cki::SystemAndroid::getFilesDir() const
000000000036dee0   | _ZNSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2ERKS5_ | std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >::basic_string(std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> > const&)
0000000000275008   | _ZN3Cki6ThreadD1Ev                       | Cki::Thread::~Thread()
00000000002887a0   | _ZN8MenuItem15adjustDebugAreaEPi         | MenuItem::adjustDebugArea(int*)
0000000000299bf4   | _ZN12GuiDialogBox19destroyUpsellDIalogEv | GuiDialogBox::destroyUpsellDIalog()
000000000029becc   | _ZN9HUDTopBarD1Ev                        | HUDTopBar::~HUDTopBar()
00000000001bf2e8   | _ZN5Sheep6updateEfP3MapP11Environment8PlayMode | Sheep::update(float, Map*, Environment*, PlayMode)
0000000000243aa8   | _ZN25GenericHandheldWifiClient7stopAllEv | GenericHandheldWifiClient::stopAll()
00000000003036f4   | png_get_image_height                     | png_get_image_height
000000000019abc4   | _ZN5Field10updateQuadEffffffffjR13FieldWorkDescRbRj | Field::updateQuad(float, float, float, float, float, float, float, float, unsigned int, FieldWorkDesc&, bool&, unsigned int&)
00000000002166d4   | _ZN13GameStateBase10toggleSeedEP7VehicleP4Tool | GameStateBase::toggleSeed(Vehicle*, Tool*)
000000000025c408   | _ZN3Cki4ListINS_6EffectELi0EE4NodeC1Ev   | Cki::List<Cki::Effect, 0>::Node::Node()
0000000000303564   | png_safe_warning                         | png_safe_warning
000000000033711c   | _ZNSt6__ndk113basic_ostreamIcNS_11char_traitsIcEEEC1EPNS_15basic_streambufIcS2_EE | std::__ndk1::basic_ostream<char, std::__ndk1::char_traits<char> >::basic_ostream(std::__ndk1::basic_streambuf<char, std::__ndk1::char_traits<char> >*)
000000000023fe0c   | _ZN31CricketAudioHandheldAudioDevice4playEjffb | CricketAudioHandheldAudioDevice::play(unsigned int, float, float, bool)
00000000002433e8   | _ZN25GenericHandheldWifiClient13stopDiscoveryEv | GenericHandheldWifiClient::stopDiscovery()
00000000001c18a8   | _ZN7TipSite11setNumBalesEN9FruitUtil9BALE_TYPEEj | TipSite::setNumBales(FruitUtil::BALE_TYPE, unsigned int)
00000000001ca410   | _ZN4Tool22prepareVehicleMountingEP7Vehicleb | Tool::prepareVehicleMounting(Vehicle*, bool)
00000000002740f4   | _ZN3Cki5Audio8shutdownEv                 | Cki::Audio::shutdown()
0000000000269010   | _ZN3Cki5Mixer9getParentEv                | Cki::Mixer::getParent()
00000000002894fc   | _ZN8MenuItem14setDebugColourEP24GLESHandheldRenderDeviceb | MenuItem::setDebugColour(GLESHandheldRenderDevice*, bool)
00000000002ceab4   | _ZN10StringUtil7toLowerEPc               | StringUtil::toLower(char*)
000000000019646c   | _ZNSt6__ndk113__tree_removeIPNS_16__tree_node_baseIPvEEEEvT_S5_ | void std::__ndk1::__tree_remove<std::__ndk1::__tree_node_base<void*>*>(std::__ndk1::__tree_node_base<void*>*, std::__ndk1::__tree_node_base<void*>*)
0000000000225398   | _ZNK14b2PolygonShape13GetChildCountEv    | b2PolygonShape::GetChildCount() const
0000000000266300   | _ZN3Cki4ListINS_5SoundELi2EE4Node7getNextEv | Cki::List<Cki::Sound, 2>::Node::getNext()
0000000000266784   | _ZNK3Cki4ListINS_5SoundELi2EE7isEmptyEv  | Cki::List<Cki::Sound, 2>::isEmpty() const
0000000000244be0   | _ZN30AndroidHandheldBluetoothServer18addBluetoothClientEv | AndroidHandheldBluetoothServer::addBluetoothClient()
0000000000353cb8   | _ZNSt6__ndk114codecvt_bynameIDsc9mbstate_tED2Ev | std::__ndk1::codecvt_byname<char16_t, char, mbstate_t>::~codecvt_byname()
00000000001dac48   | _ZN7Vehicle14aiDoFollowPathEv            | Vehicle::aiDoFollowPath()
00000000002906a8   | _ZN8MenuTextC2Ejii10eAlignmentS0_ii      | MenuText::MenuText(unsigned int, int, int, eAlignment, eAlignment, int, int)
0000000000362a4c   | _ZNSt6__ndk18numpunctIwED0Ev             | std::__ndk1::numpunct<wchar_t>::~numpunct()
00000000002461c4   | _ZN27AndroidHandheldSystemDevice15createSemaphoreEj | AndroidHandheldSystemDevice::createSemaphore(unsigned int)
0000000000248490   | _ZN15AndroidActivity21unbindThreadGLContextEj | AndroidActivity::unbindThreadGLContext(unsigned int)
000000000025aea4   | _ZThn8_N3Cki9EffectBusD0Ev               | non-virtual thunk to Cki::EffectBus::~EffectBus()
0000000000275314   | _ZN3Cki5Timer7getTickEf                  | Cki::Timer::getTick(float)
0000000000281774   | ogg_stream_pageout_fill                  | ogg_stream_pageout_fill
00000000001c2454   | _ZN7TipSite13mpDeserializeEP11GsBitStream | TipSite::mpDeserialize(GsBitStream*)
0000000000297778   | _ZN12DialogScreen17handleJoypadInputEjjRjS0_ | DialogScreen::handleJoypadInput(unsigned int, unsigned int, unsigned int&, unsigned int&)
00000000002ff918   | png_icc_check_header                     | png_icc_check_header
000000000021b00c   | _ZN24GameStateDifficultyLevel9startGameEj | GameStateDifficultyLevel::startGame(unsigned int)
000000000022f7c4   | _ZN11b2EdgeShapeD0Ev                     | b2EdgeShape::~b2EdgeShape()
0000000000267a8c   | _ZNK3Cki5Sound13get3dVelocityERfS1_S1_   | Cki::Sound::get3dVelocity(float&, float&, float&) const
0000000000270650   | _ZN3Cki10FileWriterC2EPKc                | Cki::FileWriter::FileWriter(char const*)
000000000023bde8   | _ZN24GLESHandheldRenderDevice22enqueueSetVertexShaderEj | GLESHandheldRenderDevice::enqueueSetVertexShader(unsigned int)
00000000001a5f80   | _ZN15GameMultiplayer9InputData13mpDeserializeEP11GsBitStream | GameMultiplayer::InputData::mpDeserialize(GsBitStream*)
000000000024ba9c   | _ZN26AndroidRewardedAdsProvider14rewardConsumedEv | AndroidRewardedAdsProvider::rewardConsumed()
000000000036ebd0   | _ZNSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2ERKS5_mmRKS4_ | std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >::basic_string(std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> > const&, unsigned long, unsigned long, std::__ndk1::allocator<char> const&)
00000000001b1a1c   | _ZN14MissionManager28getTrailerMissionDestinationEv | MissionManager::getTrailerMissionDestination()
00000000002659b4   | _ZN3Cki4ListINS_5SoundELi0EEC1Ev         | Cki::List<Cki::Sound, 0>::List()
0000000000280644   | ogg_page_eos                             | ogg_page_eos
0000000000212778   | _ZNK13GameStateBase11getNumTreesEv       | GameStateBase::getNumTrees() const
0000000000287264   | _ZN8MenuItem15setIsSelectableEb          | MenuItem::setIsSelectable(bool)
000000000032933c   | inflateSetDictionary                     | inflateSetDictionary
000000000033c9bc   | _ZNSt6__ndk17collateIcED2Ev              | std::__ndk1::collate<char>::~collate()
00000000001b8e80   | _ZN10PathFinder12destroyAStarEv          | PathFinder::destroyAStar()
0000000000298168   | _ZN12GuiDialogBox23registerForeignDialogIdE9eDIALOGID | GuiDialogBox::registerForeignDialogId(eDIALOGID)
0000000000370154   | _ZNSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEEC1ERKS5_RKS4_ | std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> >::basic_string(std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> > const&, std::__ndk1::allocator<wchar_t> const&)
00000000001b6a2c   | _ZN14ParticleSystemC1Ev                  | ParticleSystem::ParticleSystem()
00000000002235d0   | _ZN14SuperGameStateC2Ev                  | SuperGameState::SuperGameState()
000000000022f908   | _ZN12b2ChainShape13SetPrevVertexERK6b2Vec2 | b2ChainShape::SetPrevVertex(b2Vec2 const&)
0000000000234ac4   | _ZNK15b2FrictionJoint16GetReactionForceEf | b2FrictionJoint::GetReactionForce(float) const
000000000026493c   | _ZN3Cki13PcmI16DecoderC2ERNS_11AudioSourceE | Cki::PcmI16Decoder::PcmI16Decoder(Cki::AudioSource&)
00000000002a17c8   | _ZN11MinimapPane16doWeNeedToUpdateEfff   | MinimapPane::doWeNeedToUpdate(float, float, float)
00000000002977e4   | _ZN12DialogScreen6updateEfP7Adapter      | DialogScreen::update(float, Adapter*)
0000000000309794   | png_set_background_fixed                 | png_set_background_fixed
0000000000271748   | _ZN3Cki12CustomStream4readEPvi           | Cki::CustomStream::read(void*, int)
00000000002839a4   | android_setCpu                           | android_setCpu
000000000029cc54   | _ZN12FundsReadout8doUpdateEf             | FundsReadout::doUpdate(float)
0000000000242b2c   | _ZN25GenericHandheldWifiClient15emptyServerListEv | GenericHandheldWifiClient::emptyServerList()
00000000002d5424   | _ZN8tinyxml210XMLPrinter11PrintStringEPKcb | tinyxml2::XMLPrinter::PrintString(char const*, bool)
0000000000271818   | _ZN3Cki11AssetStreamD1Ev                 | Cki::AssetStream::~AssetStream()
00000000002929e0   | _ZN16MultiImageButton19setImagesToReleasedEv | MultiImageButton::setImagesToReleased()
0000000000360de8   | _ZNKSt6__ndk114__codecvt_utf8IDiE16do_always_noconvEv | std::__ndk1::__codecvt_utf8<char32_t>::do_always_noconv() const
0000000000361020   | _ZNKSt6__ndk115__codecvt_utf16IwLb0EE10do_unshiftER9mbstate_tPcS4_RS4_ | std::__ndk1::__codecvt_utf16<wchar_t, false>::do_unshift(mbstate_t&, char*, char*, char*&) const
000000000036de4c   | _ZNSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6__initEPKcmm | std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >::__init(char const*, unsigned long, unsigned long)
00000000002509dc   | _ZN3Cki5ArrayINS_6SampleEE9getBufferEv   | Cki::Array<Cki::Sample>::getBuffer()
0000000000260da4   | _ZNK3Cki10GraphSound7getLoopERiS1_       | Cki::GraphSound::getLoop(int&, int&) const
0000000000297830   | _ZN12DialogScreen13processOnPushEP7Adapter | DialogScreen::processOnPush(Adapter*)
00000000002d5824   | _ZN8tinyxml210XMLPrinter13PushAttributeEPKcS2_ | tinyxml2::XMLPrinter::PushAttribute(char const*, char const*)
00000000001d5800   | _ZN7Vehicle17lookForTreePiecesEf8PlayMode | Vehicle::lookForTreePieces(float, PlayMode)
000000000025b208   | _ZN3Cki9EffectBus8getInputEv             | Cki::EffectBus::getInput()
00000000002fd460   | png_user_version_check                   | png_user_version_check
000000000029133c   | _ZN12ButtonLayoutD1Ev                    | ButtonLayout::~ButtonLayout()
00000000002735cc   | _ZN3Cki9SubStream5writeEPKvi             | Cki::SubStream::write(void const*, int)
00000000003056c4   | png_read_end                             | png_read_end
0000000000336f10   | _ZNSt6__ndk113basic_istreamIwNS_11char_traitsIwEEE5seekgExNS_8ios_base7seekdirE | std::__ndk1::basic_istream<wchar_t, std::__ndk1::char_traits<wchar_t> >::seekg(long long, std::__ndk1::ios_base::seekdir)
00000000002b90bc   | _ZN10ShopScreen18showBuyCoinsWindowEPb   | ShopScreen::showBuyCoinsWindow(bool*)
000000000024dbbc   | _ZN3Cki9AudioNode13acquireBufferEv       | Cki::AudioNode::acquireBuffer()
00000000002a41ac   | _ZN18AcceleratorReadoutC1Ejii10eAlignmentS0_ii | AcceleratorReadout::AcceleratorReadout(unsigned int, int, int, eAlignment, eAlignment, int, int)
000000000029ab94   | _ZN19ChooseDestDialogBox15isDialogClearedEv | ChooseDestDialogBox::isDialogCleared()
00000000002c1e74   | _ZN9ImageUtil14flipBlocksDxt1EPNS_11DXTColBlockEj | ImageUtil::flipBlocksDxt1(ImageUtil::DXTColBlock*, unsigned int)
000000000034de48   | _ZNKSt6__ndk110moneypunctIcLb0EE13do_neg_formatEv | std::__ndk1::moneypunct<char, false>::do_neg_format() const
000000000021c344   | _ZN23GameStateInGameSettings17adjustVolumeLevelERjib | GameStateInGameSettings::adjustVolumeLevel(unsigned int&, int, bool)
