# Funções extraídas de libfs14.so
# Endereço           | Nome Original                            | Nome Demangled
----------------------------------------------------------------------------------------------------
0000000000249e04   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEb | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(bool)
000000000024b1a4   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEd | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(double)
00000000001228f4   | _ZN12GuiDialogBox8doUpdateEfP16GUIInterfaceDesc | GuiDialogBox::doUpdate(float, GUIInterfaceDesc*)
000000000024b394   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEe | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(long double)
000000000024afb4   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEf | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(float)
00000000001b1e24   | _ZN25GenericHandheldWifiServer22checkDiscoveringClientEv | GenericHandheldWifiServer::checkDiscoveringClient()
0000000000135320   | _ZN21MultiplayerServerList22SetServerSlotCallbacksEPvPF17eINPUTRETURNCODESS0_P16GUIInterfaceDescES5_S5_S5_ | MultiplayerServerList::SetServerSlotCallbacks(void*, eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*), eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*), eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*), eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*))
00000000001c9420   | _ZN8tinyxml212XMLAttribute12SetAttributeEb | tinyxml2::XMLAttribute::SetAttribute(bool)
000000000027af40   | _ZNSt6__ndk113random_deviceD1Ev          | std::__ndk1::random_device::~random_device()
000000000024a3f4   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEi | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(int)
000000000024c7bc   | _ZNSt6__ndk18ios_base4initEPv            | std::__ndk1::ios_base::init(void*)
00000000001c9490   | _ZN8tinyxml212XMLAttribute12SetAttributeEd | tinyxml2::XMLAttribute::SetAttribute(double)
000000000011848c   | _Z18gui_getAudioDevicev                  | gui_getAudioDevice()
000000000024a604   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEj | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(unsigned int)
00000000002818fc   | _ZNSt6__ndk19to_stringEd                 | std::__ndk1::to_string(double)
0000000000281abc   | _ZNSt6__ndk19to_stringEe                 | std::__ndk1::to_string(long double)
000000000024a7f4   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEl | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(long)
00000000001916cc   | _ZN5Wheel13enqueueRenderEP24GLESHandheldRenderDevice | Wheel::enqueueRender(GLESHandheldRenderDevice*)
00000000001c94fc   | _ZN8tinyxml212XMLAttribute12SetAttributeEf | tinyxml2::XMLAttribute::SetAttribute(float)
000000000029b31c   | _Unwind_Backtrace                        | _Unwind_Backtrace
000000000024a9e4   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEm | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(unsigned long)
0000000000281738   | _ZNSt6__ndk19to_stringEf                 | std::__ndk1::to_string(float)
000000000021549c   | _ZN3Cki5Sound13getSourceNodeEv           | Cki::Sound::getSourceNode()
00000000001285e4   | _Z20gui_remapImageDefine13eImageAliasesiiffff | gui_remapImageDefine(eImageAliases, int, int, float, float, float, float)
000000000019536c   | _ZN17b2ContactListener8PreSolveEP9b2ContactPK10b2Manifold | b2ContactListener::PreSolve(b2Contact*, b2Manifold const*)
000000000021ebdc   | _ZN3Cki6Thread7setNameEPKc               | Cki::Thread::setName(char const*)
000000000012ad9c   | _ZN11HUDGestures12trackGestureEN23HandheldInputDeviceBase9TouchDescEf | HUDGestures::trackGesture(HandheldInputDeviceBase::TouchDesc, float)
00000000001c9340   | _ZN8tinyxml212XMLAttribute12SetAttributeEi | tinyxml2::XMLAttribute::SetAttribute(int)
0000000000142868   | _ZN11DebugScreen13processOnPushEP16GUIInterfaceDesc | DebugScreen::processOnPush(GUIInterfaceDesc*)
00000000001c93b0   | _ZN8tinyxml212XMLAttribute12SetAttributeEj | tinyxml2::XMLAttribute::SetAttribute(unsigned int)
0000000000280700   | _ZNSt6__ndk19to_stringEi                 | std::__ndk1::to_string(int)
0000000000280b80   | _ZNSt6__ndk19to_stringEj                 | std::__ndk1::to_string(unsigned int)
0000000000280880   | _ZNSt6__ndk19to_stringEl                 | std::__ndk1::to_string(long)
0000000000249ff4   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEs | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(short)
000000000022ed34   | _ZN3Cki10RingBuffer10resetWriteEv        | Cki::RingBuffer::resetWrite()
000000000024a204   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEt | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(unsigned short)
0000000000280c9c   | _ZNSt6__ndk19to_stringEm                 | std::__ndk1::to_string(unsigned long)
000000000025ccf0   | _ZNKSt6__ndk110moneypunctIcLb0EE16do_thousands_sepEv | std::__ndk1::moneypunct<char, false>::do_thousands_sep() const
000000000011c390   | _ZN8MenuTextC2EjiiPKcj16eScreenAlignment14eTextAlignmentf | MenuText::MenuText(unsigned int, int, int, char const*, unsigned int, eScreenAlignment, eTextAlignment, float)
00000000001eeae4   | png_read_sig                             | png_read_sig
000000000024abd4   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEx | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(long long)
0000000000120be4   | _ZN20AchievementDialogBoxD1Ev            | AchievementDialogBox::~AchievementDialogBox()
000000000024adc4   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEy | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(unsigned long long)
0000000000142420   | _ZN13CreditsScreen21setBackButtonCallbackEPvPF17eINPUTRETURNCODESS0_P16GUIInterfaceDescE | CreditsScreen::setBackButtonCallback(void*, eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*))
0000000000144c94   | _ZN12IngamePricesD2Ev                    | IngamePrices::~IngamePrices()
000000000017d9e0   | _ZN9SaveGames4loadEP27AndroidHandheldSystemDevicePNS_28AppSaveGameCallbackInterfaceEb | SaveGames::load(AndroidHandheldSystemDevice*, SaveGames::AppSaveGameCallbackInterface*, bool)
00000000001c9744   | _ZNK8tinyxml210XMLElement13FindAttributeEPKc | tinyxml2::XMLElement::FindAttribute(char const*) const
0000000000280a00   | _ZNSt6__ndk19to_stringEx                 | std::__ndk1::to_string(long long)
0000000000280db8   | _ZNSt6__ndk19to_stringEy                 | std::__ndk1::to_string(unsigned long long)
00000000001f4d6c   | png_set_sPLT                             | png_set_sPLT
0000000000226110   | _ZN3Cki9AudioUtil20resampleMono_defaultEPKiiPiiS3_ | Cki::AudioUtil::resampleMono_default(int const*, int, int*, int, int*)
00000000001a84b4   | _ZNK12b2ChainShape7RayCastEP15b2RayCastOutputRK14b2RayCastInputRK11b2Transformi | b2ChainShape::RayCast(b2RayCastOutput*, b2RayCastInput const&, b2Transform const&, int) const
00000000002128d4   | _ZNK3Cki6Sample5writeERNS_12BinaryStreamE | Cki::Sample::write(Cki::BinaryStream&) const
0000000000249bec   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEED0Ev | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::~basic_ostream()
0000000000233d28   | ogg_page_granulepos                      | ogg_page_granulepos
000000000011c458   | _ZN8MenuTextD1Ev                         | MenuText::~MenuText()
0000000000240724   | _ZNSt6__ndk19basic_iosIwNS_11char_traitsIwEEED1Ev | std::__ndk1::basic_ios<wchar_t, std::__ndk1::char_traits<wchar_t> >::~basic_ios()
00000000001a88ec   | _ZN24HandheldRenderDeviceBase8initFontEjjffPKNS_8FontInfoEjj | HandheldRenderDeviceBase::initFont(unsigned int, unsigned int, float, float, HandheldRenderDeviceBase::FontInfo const*, unsigned int, unsigned int)
000000000014bcd0   | _ZN4GameC2Ev                             | Game::Game()
0000000000229adc   | _ZThn216_N3Cki14CksStreamSoundD0Ev       | non-virtual thunk to Cki::CksStreamSound::~CksStreamSound()
0000000000240280   | _ZNSt6__ndk18ios_baseD2Ev                | std::__ndk1::ios_base::~ios_base()
0000000000240168   | _ZNSt16nested_exceptionC2Ev              | std::nested_exception::nested_exception()
0000000000215c14   | _ZN3Cki5Sound10setVirtualEb              | Cki::Sound::setVirtual(bool)
00000000001c91fc   | _ZNK8tinyxml212XMLAttribute13QueryIntValueEPi | tinyxml2::XMLAttribute::QueryIntValue(int*) const
000000000011008c   | _ZN11AudioSourceC2Ev                     | AudioSource::AudioSource()
000000000017ffe0   | _ZN4Tank13mpDeserializeEP11GsBitStreamRjj | Tank::mpDeserialize(GsBitStream*, unsigned int&, unsigned int)
000000000026c508   | _ZNSt6__ndk17codecvtIwc9mbstate_tEC1EPKcm | std::__ndk1::codecvt<wchar_t, char, mbstate_t>::codecvt(char const*, unsigned long)
0000000000123840   | _ZN12PoiDialogBox12processInputEN23HandheldInputDeviceBase9TouchDescEP16GUIInterfaceDesc | PoiDialogBox::processInput(HandheldInputDeviceBase::TouchDesc, GUIInterfaceDesc*)
00000000001c5d08   | _ZN10Utf8String5resetEv                  | Utf8String::reset()
00000000001ef4e0   | png_handle_sBIT                          | png_handle_sBIT
0000000000120570   | _ZN16LanguageSelector18SetForwardCallbackEPvPF17eINPUTRETURNCODESS0_P16GUIInterfaceDescE | LanguageSelector::SetForwardCallback(void*, eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*))
0000000000123980   | _ZN10BackButtonC2Ejiiii16eScreenAlignment17eElementAlignment | BackButton::BackButton(unsigned int, int, int, int, int, eScreenAlignment, eElementAlignment)
0000000000133b2c   | _ZN7MapPane6onPushEP16GUIInterfaceDesc   | MapPane::onPush(GUIInterfaceDesc*)
000000000014ce74   | _ZN4Game31DynamicsDetailedOverlapCallbackD0Ev | Game::DynamicsDetailedOverlapCallback::~DynamicsDetailedOverlapCallback()
000000000011df88   | _ZN14HUDAccelerator9resetYPosEv          | HUDAccelerator::resetYPos()
000000000021db84   | _ZN3Cki6System9getConfigEv               | Cki::System::getConfig()
000000000013078c   | _ZN9MapButton14setIsTriggeredEv          | MapButton::setIsTriggered()
000000000022a2a8   | _ZNK3Cki4ListINS_6EffectELi0EE7getSizeEv | Cki::List<Cki::Effect, 0>::getSize() const
000000000024cbd8   | _ZNKSt6__ndk17collateIwE10do_compareEPKwS3_S3_S3_ | std::__ndk1::collate<wchar_t>::do_compare(wchar_t const*, wchar_t const*, wchar_t const*, wchar_t const*) const
000000000025cd04   | _ZNKSt6__ndk110moneypunctIcLb0EE14do_curr_symbolEv | std::__ndk1::moneypunct<char, false>::do_curr_symbol() const
000000000017f970   | _ZN7TipSite9getCanTipEN9FruitUtil10FILL_TYPESEP4Game | TipSite::getCanTip(FruitUtil::FILL_TYPES, Game*)
00000000001a7184   | _ZN11b2GearJointC1EPK14b2GearJointDef    | b2GearJoint::b2GearJoint(b2GearJointDef const*)
000000000015bb40   | _ZN8GridCell4loadEPhffjP19IndexedTriangleMeshPN24HandheldRenderDeviceBase28VertexShaderAttributeBindingEP7TextureP9MapObjectR9FieldDescP27AndroidHandheldSystemDeviceP24GLESHandheldRenderDevice | GridCell::load(unsigned char*, float, float, unsigned int, IndexedTriangleMesh*, HandheldRenderDeviceBase::VertexShaderAttributeBinding*, Texture*, MapObject*, FieldDesc&, AndroidHandheldSystemDevice*, GLESHandheldRenderDevice*)
000000000020f2c8   | _ZN3Cki16GraphOutputDummy8stopImplEv     | Cki::GraphOutputDummy::stopImpl()
0000000000193d9c   | _ZN6b2DrawD0Ev                           | b2Draw::~b2Draw()
0000000000247918   | _ZNSt6__ndk113basic_istreamIwNS_11char_traitsIwEEE5seekgExNS_8ios_base7seekdirE | std::__ndk1::basic_istream<wchar_t, std::__ndk1::char_traits<wchar_t> >::seekg(long long, std::__ndk1::ios_base::seekdir)
0000000000210ef8   | _ZThn216_N3Cki17NativeStreamSoundD1Ev    | non-virtual thunk to Cki::NativeStreamSound::~NativeStreamSound()
00000000001452fc   | _ZN14IngameSettingsD1Ev                  | IngameSettings::~IngameSettings()
000000000012bd84   | _ZN12SteeringItem9setIsHeldEv            | SteeringItem::setIsHeld()
0000000000114a5c   | _ZN17GenericGUIManager15genericCallbackILNS_11eCallbackIDE34EEE17eINPUTRETURNCODESPvP16GUIInterfaceDesc | eINPUTRETURNCODES GenericGUIManager::genericCallback<(GenericGUIManager::eCallbackID)34>(void*, GUIInterfaceDesc*)
0000000000155790   | _ZN13EntityManager12loadTexturesER17EntityManagerDescP27AndroidHandheldSystemDeviceP24GLESHandheldRenderDevicej | EntityManager::loadTextures(EntityManagerDesc&, AndroidHandheldSystemDevice*, GLESHandheldRenderDevice*, unsigned int)
000000000026fdb0   | _ZNKSt6__ndk120__codecvt_utf8_utf16IDsE10do_unshiftER9mbstate_tPcS4_RS4_ | std::__ndk1::__codecvt_utf8_utf16<char16_t>::do_unshift(mbstate_t&, char*, char*, char*&) const
00000000001ad6c8   | _ZN26AndroidRewardedAdsProvider13setScreenSizeEjj | AndroidRewardedAdsProvider::setScreenSize(unsigned int, unsigned int)
000000000020f380   | _ZN3Cki16GraphOutputDummy4pollEv         | Cki::GraphOutputDummy::poll()
00000000001fc1f8   | png_write_pCAL                           | png_write_pCAL
000000000025cce8   | _ZNKSt6__ndk110moneypunctIcLb0EE16do_decimal_pointEv | std::__ndk1::moneypunct<char, false>::do_decimal_point() const
000000000026ae48   | _ZNKSt6__ndk15ctypeIwE10do_toupperEPwPKw | std::__ndk1::ctype<wchar_t>::do_toupper(wchar_t*, wchar_t const*) const
000000000022a68c   | _ZN3Cki5ArrayINS_6Effect11FactoryInfoEED1Ev | Cki::Array<Cki::Effect::FactoryInfo>::~Array()
000000000022a6a0   | _ZNK3Cki5ArrayINS_6Effect11FactoryInfoEE7getSizeEv | Cki::Array<Cki::Effect::FactoryInfo>::getSize() const
0000000000178fc8   | _ZN14MissionManager26setTutorialRelatedEntitiesEjjj | MissionManager::setTutorialRelatedEntities(unsigned int, unsigned int, unsigned int)
00000000001140b0   | _ZN17GenericGUIManager15genericCallbackILNS_11eCallbackIDE6EEE17eINPUTRETURNCODESPvP16GUIInterfaceDesc | eINPUTRETURNCODES GenericGUIManager::genericCallback<(GenericGUIManager::eCallbackID)6>(void*, GUIInterfaceDesc*)
000000000022a39c   | _ZN3Cki5ArrayINS_6Effect11FactoryInfoEEC1ERKS3_ | Cki::Array<Cki::Effect::FactoryInfo>::Array(Cki::Array<Cki::Effect::FactoryInfo> const&)
00000000001e3080   | png_warning_parameter_signed             | png_warning_parameter_signed
00000000001324a0   | _ZN7MapPane16updatePlayerIconEv          | MapPane::updatePlayerIcon()
00000000001b3a88   | _ZN7JNICall20refreshJniEnvPointerEv      | JNICall::refreshJniEnvPointer()
00000000002194d8   | _ZN3Cki4ListINS_9DeletableELi0EE8getFirstEv | Cki::List<Cki::Deletable, 0>::getFirst()
000000000021bf1c   | _ZN3Cki6StringC2ERKS0_                   | Cki::String::String(Cki::String const&)
00000000001971cc   | _ZN7b2World5SolveERK10b2TimeStep         | b2World::Solve(b2TimeStep const&)
000000000023b05c   | vorbis_book_decodevv_add                 | vorbis_book_decodevv_add
000000000024c3ac   | _ZNSt6__ndk18ios_base6xallocEv           | std::__ndk1::ios_base::xalloc()
00000000001af670   | _ZN26AndroidHandheldInputDevice14updateFrameEndEv | AndroidHandheldInputDevice::updateFrameEnd()
000000000022b39c   | _ZN3Cki6Effect11setBypassedEb            | Cki::Effect::setBypassed(bool)
0000000000287f10   | _ZNKSt9bad_alloc4whatEv                  | std::bad_alloc::what() const
0000000000247a8c   | _ZNSt6__ndk113basic_ostreamIcNS_11char_traitsIcEEEC2EPNS_15basic_streambufIcS2_EE | std::__ndk1::basic_ostream<char, std::__ndk1::char_traits<char> >::basic_ostream(std::__ndk1::basic_streambuf<char, std::__ndk1::char_traits<char> >*)
00000000002151f0   | _ZNK3Cki5Sound13get3dPositionERfS1_S1_   | Cki::Sound::get3dPosition(float&, float&, float&) const
0000000000213aa0   | _ZN3Cki4ListINS_5SoundELi2EEC2Ev         | Cki::List<Cki::Sound, 2>::List()
00000000001ca80c   | _ZNK8tinyxml210XMLElement12ShallowEqualEPKNS_7XMLNodeE | tinyxml2::XMLElement::ShallowEqual(tinyxml2::XMLNode const*) const
000000000024fe4c   | _ZNSt6__ndk16__clocEv                    | std::__ndk1::__cloc()
00000000001ad118   | _ZN24AndroidAchievementDevice10isUnlockedEj | AndroidAchievementDevice::isUnlocked(unsigned int)
000000000017a310   | _ZN13NewHelpSystem8gotoPageEj            | NewHelpSystem::gotoPage(unsigned int)
00000000001ad420   | _ZN32GenericHandheldAchievementDeviceC2Ej | GenericHandheldAchievementDevice::GenericHandheldAchievementDevice(unsigned int)
000000000012f4d8   | _ZN11LoadReadout6onPushEP16GUIInterfaceDesc | LoadReadout::onPush(GUIInterfaceDesc*)
0000000000178e5c   | _ZN14MissionManager23generateTutorialMissionEN16GUIInterfaceDesc22TUTORIAL_MISSION_TYPESE | MissionManager::generateTutorialMission(GUIInterfaceDesc::TUTORIAL_MISSION_TYPES)
00000000001aa060   | _ZN24GLESHandheldRenderDevice11linkShadersEjj | GLESHandheldRenderDevice::linkShaders(unsigned int, unsigned int)
00000000001e42e0   | png_get_bKGD                             | png_get_bKGD
0000000000124bac   | _ZN14FrontEndButton13setIsReleasedEb     | FrontEndButton::setIsReleased(bool)
000000000020aff4   | _ZN3Cki10BufferPool7acquireEv            | Cki::BufferPool::acquire()
0000000000176e78   | _ZN3Map22getIsSeedsPlaceInRangeEff       | Map::getIsSeedsPlaceInRange(float, float)
0000000000275718   | _ZNSt6__ndk110__time_putC1EPKc           | std::__ndk1::__time_put::__time_put(char const*)
00000000001bb9bc   | _ZN24HandheldSystemDeviceBaseD1Ev        | HandheldSystemDeviceBase::~HandheldSystemDeviceBase()
0000000000239cf0   | oggpackB_writeclear                      | oggpackB_writeclear
00000000001c9d3c   | _ZNK8tinyxml210XMLElement17QueryUnsignedTextEPj | tinyxml2::XMLElement::QueryUnsignedText(unsigned int*) const
0000000000141150   | _ZN12AchievementsD0Ev                    | Achievements::~Achievements()
00000000001a7970   | _ZN11b2GearJoint24SolveVelocityConstraintsERK12b2SolverData | b2GearJoint::SolveVelocityConstraints(b2SolverData const&)
00000000001c8af0   | _ZN8tinyxml214XMLDeclaration9ParseDeepEPcPNS_7StrPairE | tinyxml2::XMLDeclaration::ParseDeep(char*, tinyxml2::StrPair*)
0000000000195014   | _ZN16b2ContactManager15FindNewContactsEv | b2ContactManager::FindNewContacts()
000000000026d5e8   | _ZNKSt6__ndk17codecvtIDsc9mbstate_tE10do_unshiftERS1_PcS4_RS4_ | std::__ndk1::codecvt<char16_t, char, mbstate_t>::do_unshift(mbstate_t&, char*, char*, char*&) const
000000000016af74   | _ZN4Game13removeVehicleEjb               | Game::removeVehicle(unsigned int, bool)
000000000014aabc   | _ZN8SaveMenu17setSlot3CallbacksEPvPF17eINPUTRETURNCODESS0_P16GUIInterfaceDescES5_S5_ | SaveMenu::setSlot3Callbacks(void*, eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*), eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*), eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*))
00000000001d8efc   | jpeg_free_large                          | jpeg_free_large
0000000000215108   | _ZNK3Cki5Sound12getNextSoundEv           | Cki::Sound::getNextSound() const
000000000022183c   | _ZN3Cki9AudioUtil23convertI16toI32_defaultEPKsPii | Cki::AudioUtil::convertI16toI32_default(short const*, int*, int)
000000000026efc4   | _ZNKSt6__ndk115__codecvt_utf16IDsLb1EE9do_lengthER9mbstate_tPKcS5_m | std::__ndk1::__codecvt_utf16<char16_t, true>::do_length(mbstate_t&, char const*, char const*, unsigned long) const
000000000022e180   | _ZN3Cki11AssetStreamD1Ev                 | Cki::AssetStream::~AssetStream()
0000000000171028   | _ZN15GameMultiplayer20clientReceiveUpdatesEf | GameMultiplayer::clientReceiveUpdates(float)
00000000001ddac4   | png_set_sig_bytes                        | png_set_sig_bytes
00000000001cfe78   | jinit_marker_reader                      | jinit_marker_reader
000000000026d5fc   | _ZNKSt6__ndk17codecvtIDsc9mbstate_tE16do_always_noconvEv | std::__ndk1::codecvt<char16_t, char, mbstate_t>::do_always_noconv() const
0000000000176bbc   | _ZN3Map19getEntitiesInCircleEfffjPP6Entityjb | Map::getEntitiesInCircle(float, float, float, unsigned int, Entity**, unsigned int, bool)
000000000020b724   | _ZN3Cki4ListINS_10GraphSoundELi1EE7addLastEPS1_ | Cki::List<Cki::GraphSound, 1>::addLast(Cki::GraphSound*)
0000000000120578   | _ZN16LanguageSelector15SetBackCallbackEPvPF17eINPUTRETURNCODESS0_P16GUIInterfaceDescE | LanguageSelector::SetBackCallback(void*, eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*))
0000000000142884   | _ZN11DebugScreen29setLanguageBackButtonCallbackEPvPF17eINPUTRETURNCODESS0_P16GUIInterfaceDescE | DebugScreen::setLanguageBackButtonCallback(void*, eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*))
000000000020f3dc   | _ZN3Cki10GraphSoundC2Ev                  | Cki::GraphSound::GraphSound()
000000000013045c   | _ZN9MapButton4initEjiiii16eScreenAlignment17eElementAlignment | MapButton::init(unsigned int, int, int, int, int, eScreenAlignment, eElementAlignment)
000000000019f644   | _ZN12b2WheelJoint11EnableMotorEb         | b2WheelJoint::EnableMotor(bool)
0000000000209adc   | _ZN6CkBankD0Ev                           | CkBank::~CkBank()
0000000000148e5c   | _ZN18OnlineBackupScreenC1Ev              | OnlineBackupScreen::OnlineBackupScreen()
00000000001f0b68   | png_handle_oFFs                          | png_handle_oFFs
00000000001f6be4   | png_write_flush                          | png_write_flush
000000000014272c   | _ZN11DebugScreenD2Ev                     | DebugScreen::~DebugScreen()
00000000001457dc   | _ZN14IngameSettings13processOnPushEP16GUIInterfaceDesc | IngameSettings::processOnPush(GUIInterfaceDesc*)
000000000021a614   | _ZN3Cki11FixedStringILi32EEaSERKS1_      | Cki::FixedString<32>::operator=(Cki::FixedString<32> const&)
0000000000287ff8   | _ZNSt14overflow_errorD2Ev                | std::overflow_error::~overflow_error()
000000000013b714   | _ZN11StoreButton23setStoreButtonCallbacksEPvPF17eINPUTRETURNCODESS0_P16GUIInterfaceDescES5_ | StoreButton::setStoreButtonCallbacks(void*, eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*), eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*))
00000000001e2b54   | png_format_number                        | png_format_number
00000000001c92f4   | _ZNK8tinyxml212XMLAttribute16QueryDoubleValueEPd | tinyxml2::XMLAttribute::QueryDoubleValue(double*) const
0000000000126028   | _ZN10LargeDigitD0Ev                      | LargeDigit::~LargeDigit()
0000000000118e20   | _ZN14MenuButtonBase6onPushEP16GUIInterfaceDesc | MenuButtonBase::onPush(GUIInterfaceDesc*)
000000000027d6e0   | _ZNSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEE6insertEmRKS5_mm | std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> >::insert(unsigned long, std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> > const&, unsigned long, unsigned long)
000000000020c714   | _ZN3Cki9EffectBus13addInputSoundEPNS_10GraphSoundE | Cki::EffectBus::addInputSound(Cki::GraphSound*)
000000000023a44c   | oggpackB_bits                            | oggpackB_bits
00000000001302a4   | _ZN6HUDMap7hideMapEP16GUIInterfaceDesc   | HUDMap::hideMap(GUIInterfaceDesc*)
0000000000219448   | _ZN3Cki4CondD1Ev                         | Cki::Cond::~Cond()
00000000001ba9e4   | _ZN15AndroidActivity18isPostingToTwitterEv | AndroidActivity::isPostingToTwitter()
00000000001b8d10   | _ZN27AndroidHandheldSystemDevice19isPostingToFacebookEv | AndroidHandheldSystemDevice::isPostingToFacebook()
00000000002208f0   | _ZN7_JNIEnv19CallStaticIntMethodEP7_jclassP10_jmethodIDz | _JNIEnv::CallStaticIntMethod(_jclass*, _jmethodID*, ...)
00000000001eae68   | png_set_rgb_to_gray                      | png_set_rgb_to_gray
000000000023b1bc   | vorbis_lsp_to_curve                      | vorbis_lsp_to_curve
0000000000189324   | _ZN7Trailer11mpSerializeEP11GsBitStream  | Trailer::mpSerialize(GsBitStream*)
0000000000287ed4   | _ZNSt20bad_array_new_lengthD1Ev          | std::bad_array_new_length::~bad_array_new_length()
00000000001cd388   | _ZN8tinyxml28MemPoolTILi72EE10SetTrackedEv | tinyxml2::MemPoolT<72>::SetTracked()
00000000001300a0   | _ZN6HUDMapD0Ev                           | HUDMap::~HUDMap()
00000000001b890c   | _ZN27AndroidHandheldSystemDevice12createThreadEv | AndroidHandheldSystemDevice::createThread()
000000000012ef80   | _ZN9HUDTopBarD1Ev                        | HUDTopBar::~HUDTopBar()
000000000024e73c   | _ZNKSt6__ndk17num_getIcNS_19istreambuf_iteratorIcNS_11char_traitsIcEEEEE17__do_get_unsignedIyEES4_S4_S4_RNS_8ios_baseERjRT_ | std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> > std::__ndk1::num_get<char, std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> > >::__do_get_unsigned<unsigned long long>(std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> >, std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> >, std::__ndk1::ios_base&, unsigned int&, unsigned long long&) const
0000000000221184   | _ZN3Cki9AudioUtil23convertF32toI32_defaultEPKfPii | Cki::AudioUtil::convertF32toI32_default(float const*, int*, int)
00000000001c8aa0   | _ZN8tinyxml214XMLDeclarationC1EPNS_11XMLDocumentE | tinyxml2::XMLDeclaration::XMLDeclaration(tinyxml2::XMLDocument*)
000000000011877c   | _Z13gui_getDigitsjPji                    | gui_getDigits(unsigned int, unsigned int*, int)
00000000001db650   | jpeg_fill_bit_buffer                     | jpeg_fill_bit_buffer
0000000000235630   | vorbis_block_clear                       | vorbis_block_clear
00000000001e4ce0   | png_destroy_png_struct                   | png_destroy_png_struct
00000000001a87e8   | _ZNK11b2EdgeShape11ComputeAABBEP6b2AABBRK11b2Transformi | b2EdgeShape::ComputeAABB(b2AABB*, b2Transform const&, int) const
0000000000114d00   | _ZN17GenericGUIManager15genericCallbackILNS_11eCallbackIDE41EEE17eINPUTRETURNCODESPvP16GUIInterfaceDesc | eINPUTRETURNCODES GenericGUIManager::genericCallback<(GenericGUIManager::eCallbackID)41>(void*, GUIInterfaceDesc*)
00000000001b3e00   | _ZN7JNICall7callIntEPKc                  | JNICall::callInt(char const*)
000000000027be3c   | _ZNSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE5eraseEmm | std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >::erase(unsigned long, unsigned long)
