# Funções extraídas de libfs18.so
# Endereço           | Nome Original                            | Nome Demangled
----------------------------------------------------------------------------------------------------
0000000000373778   | _ZTv0_n24_NSt6__ndk113basic_istreamIwNS_11char_traitsIwEEED0Ev | virtual thunk to std::__ndk1::basic_istream<wchar_t, std::__ndk1::char_traits<wchar_t> >::~basic_istream()
00000000001c44b0   | _ZN15GameMultiplayer19mpDeserializeEntityEP11GsBitStream | GameMultiplayer::mpDeserializeEntity(GsBitStream*)
00000000001da114   | _ZNSt6__ndk114__split_bufferIPN17NotificationStack17sNotificationDescERNS_9allocatorIS3_EEE10push_frontERKS3_ | std::__ndk1::__split_buffer<NotificationStack::sNotificationDesc*, std::__ndk1::allocator<NotificationStack::sNotificationDesc*>&>::push_front(NotificationStack::sNotificationDesc* const&)
0000000000266d88   | _ZNK16b2StackAllocator16GetMaxAllocationEv | b2StackAllocator::GetMaxAllocation() const
0000000000281a80   | _ZN24HandheldSystemDeviceBase21sendSavegameToSupportEPKcS1_ | HandheldSystemDeviceBase::sendSavegameToSupport(char const*, char const*)
00000000002b0880   | _ZNK3Cki6StringeqERKS0_                  | Cki::String::operator==(Cki::String const&) const
00000000002f34a8   | _ZN14MenuBackground6renderEP24GLESHandheldRenderDevice | MenuBackground::render(GLESHandheldRenderDevice*)
000000000028764c   | _ZN7JNICall20callIntFromStringIntEPKcS1_j | JNICall::callIntFromStringInt(char const*, char const*, unsigned int)
00000000002ddcb8   | _ZN3HUD8closeMapEv                       | HUD::closeMap()
00000000003457d8   | png_set_sig_bytes                        | png_set_sig_bytes
00000000003b0f9c   | _ZNKSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEE7compareEmmPKwm | std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> >::compare(unsigned long, unsigned long, wchar_t const*, unsigned long) const
0000000000254f1c   | _ZN14GameStateDebug18initMissionHandlesEP14MissionManagerP11DialogStack | GameStateDebug::initMissionHandles(MissionManager*, DialogStack*)
00000000002040e0   | _ZN7Vehicle17aiStartOnMpClientEv         | Vehicle::aiStartOnMpClient()
0000000000295184   | _ZN3Cki9AudioUtil19convertI8toF32_neonEPKaPfi | Cki::AudioUtil::convertI8toF32_neon(signed char const*, float*, int)
000000000029ff04   | _ZN3Cki17NativeStreamSound7setLoopEii    | Cki::NativeStreamSound::setLoop(int, int)
00000000002f6e78   | _ZN13NewHelpScreen11handleInputEN23HandheldInputDeviceBase9TouchDescERjS2_ | NewHelpScreen::handleInput(HandheldInputDeviceBase::TouchDesc, unsigned int&, unsigned int&)
00000000002d9768   | _ZN12DialogScreen6renderEP24GLESHandheldRenderDevice | DialogScreen::render(GLESHandheldRenderDevice*)
00000000002832ac   | _ZN27AndroidHandheldSystemDevice21isLowResolutionDeviceEv | AndroidHandheldSystemDevice::isLowResolutionDevice()
00000000002c47b0   | _ZN8MenuItem17handleJoypadInputEjjRjS0_  | MenuItem::handleJoypadInput(unsigned int, unsigned int, unsigned int&, unsigned int&)
00000000002cf3f8   | _ZThn560_N16AnimalShopScreen18showBuyCoinsWindowEPb | non-virtual thunk to AnimalShopScreen::showBuyCoinsWindow(bool*)
00000000001b3304   | _ZN24DynamicsRaycastCallbacksD0Ev        | DynamicsRaycastCallbacks::~DynamicsRaycastCallbacks()
00000000002de368   | _ZN9HUDTopBar8doUpdateEf                 | HUDTopBar::doUpdate(float)
000000000034b41c   | png_get_pixels_per_inch                  | png_get_pixels_per_inch
0000000000372708   | _ZNSt6__ndk113basic_istreamIcNS_11char_traitsIcEEE6ignoreEli | std::__ndk1::basic_istream<char, std::__ndk1::char_traits<char> >::ignore(long, int)
000000000038c45c   | _ZNKSt6__ndk18time_getIwNS_19istreambuf_iteratorIwNS_11char_traitsIwEEEEE13__get_12_hourERiRS4_S4_RjRKNS_5ctypeIwEE | std::__ndk1::time_get<wchar_t, std::__ndk1::istreambuf_iterator<wchar_t, std::__ndk1::char_traits<wchar_t> > >::__get_12_hour(int&, std::__ndk1::istreambuf_iterator<wchar_t, std::__ndk1::char_traits<wchar_t> >&, std::__ndk1::istreambuf_iterator<wchar_t, std::__ndk1::char_traits<wchar_t> >, unsigned int&, std::__ndk1::ctype<wchar_t> const&) const
0000000000273f8c   | _ZN24HandheldRenderDeviceBase16enqueuePrintTextEjffjPKc | HandheldRenderDeviceBase::enqueuePrintText(unsigned int, float, float, unsigned int, char const*)
00000000003b6898   | _ZNSt6__ndk119__thread_local_dataEv      | std::__ndk1::__thread_local_data()
00000000001be9e4   | _ZN10GameEntity10loadWheelsER14GameEntityDescP7b2WorldP16TireTrackManagerP21ParticleSystemManager | GameEntity::loadWheels(GameEntityDesc&, b2World*, TireTrackManager*, ParticleSystemManager*)
00000000001c7304   | _ZN15GameMultiplayer15serverSendStatsEf  | GameMultiplayer::serverSendStats(float)
0000000000203e64   | _ZN7Vehicle14aiIsCleaningAiEv            | Vehicle::aiIsCleaningAi()
00000000002901d8   | _ZN3Cki9AudioUtil23convertI16toI32_defaultEPKsPii | Cki::AudioUtil::convertI16toI32_default(short const*, int*, int)
00000000003acfc8   | _ZdaPvm                                  | operator delete[](void*, unsigned long)
000000000027b988   | _ZN31CricketAudioHandheldAudioDeviceD1Ev | CricketAudioHandheldAudioDevice::~CricketAudioHandheldAudioDevice()
00000000001e25a4   | _ZN9SaveGames29updateMasterSaveGameDataCrc32EPNS_18MasterSaveGameDataE | SaveGames::updateMasterSaveGameDataCrc32(SaveGames::MasterSaveGameData*)
0000000000281b98   | _ZN24HandheldSystemDeviceBase17supportsPostEventEv | HandheldSystemDeviceBase::supportsPostEvent()
0000000000289250   | _ZN26AndroidRewardedAdsProvider15bannerAdSetAreaEjj | AndroidRewardedAdsProvider::bannerAdSetArea(unsigned int, unsigned int)
00000000002f4750   | _ZN17MultiplayerScreen14createRightBoxEP8MenuItemiiii | MultiplayerScreen::createRightBox(MenuItem*, int, int, int, int)
00000000001dc490   | _ZN21ParticleSystemManager14frustumCullingEP5Plane | ParticleSystemManager::frustumCulling(Plane*)
00000000002ae8a0   | _ZNK3Cki4Path12hasExtensionEPKc          | Cki::Path::hasExtension(char const*) const
0000000000351f44   | png_set_gamma                            | png_set_gamma
000000000035d670   | png_get_user_transform_ptr               | png_get_user_transform_ptr
000000000038a5b4   | _ZNKSt6__ndk18time_getIcNS_19istreambuf_iteratorIcNS_11char_traitsIcEEEEE9__get_dayERiRS4_S4_RjRKNS_5ctypeIcEE | std::__ndk1::time_get<char, std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> > >::__get_day(int&, std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> >&, std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> >, unsigned int&, std::__ndk1::ctype<char> const&) const
0000000000257098   | _ZN19GameStateIngameShop10onStateEndEv   | GameStateIngameShop::onStateEnd()
00000000002f33cc   | _ZN15LoadSavesScreen19setFacebookCallbackEjj | LoadSavesScreen::setFacebookCallback(unsigned int, unsigned int)
000000000027d4f8   | _ZN26AndroidHandheldInputDeviceD2Ev      | AndroidHandheldInputDevice::~AndroidHandheldInputDevice()
00000000002e6760   | _ZN14HUDAcceleratorD2Ev                  | HUDAccelerator::~HUDAccelerator()
0000000000253b94   | _ZN19GameStateChooseMode12initSaveGameEP9SaveGamesS1_ | GameStateChooseMode::initSaveGame(SaveGames*, SaveGames*)
000000000027278c   | _ZN11b2WeldJoint23InitVelocityConstraintsERK12b2SolverData | b2WeldJoint::InitVelocityConstraints(b2SolverData const&)
0000000000389b24   | _ZNKSt6__ndk18time_getIcNS_19istreambuf_iteratorIcNS_11char_traitsIcEEEEE16do_get_monthnameES4_S4_RNS_8ios_baseERjP2tm | std::__ndk1::time_get<char, std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> > >::do_get_monthname(std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> >, std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> >, std::__ndk1::ios_base&, unsigned int&, tm*) const
00000000002dfe88   | _ZN11FuelReadout8doUpdateEf              | FuelReadout::doUpdate(float)
00000000002aa84c   | _ZN3Cki11AllocatablenaEm                 | Cki::Allocatable::operator new[](unsigned long)
00000000002d766c   | _ZN11SaveGameBoxD2Ev                     | SaveGameBox::~SaveGameBox()
0000000000391c5c   | _ZNSt6__ndk111__money_putIcE13__gather_infoEbbRKNS_6localeERNS_10money_base7patternERcS8_RNS_12basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEESF_SF_Ri | std::__ndk1::__money_put<char>::__gather_info(bool, bool, std::__ndk1::locale const&, std::__ndk1::money_base::pattern&, char&, char&, std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >&, std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >&, std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >&, int&)
000000000032749c   | _ZNK14dtNavMeshQuery13appendPortalsEiiPKfPKjPfPhPjPiii | dtNavMeshQuery::appendPortals(int, int, float const*, unsigned int const*, float*, unsigned char*, unsigned int*, int*, int, int) const
0000000000375a10   | _ZNSt6__ndk113basic_istreamIwNS_11char_traitsIwEEE7getlineEPwlw | std::__ndk1::basic_istream<wchar_t, std::__ndk1::char_traits<wchar_t> >::getline(wchar_t*, long, wchar_t)
00000000002ad584   | _ZN3Cki11FixedStringILi32EEC1ERKS1_      | Cki::FixedString<32>::FixedString(Cki::FixedString<32> const&)
00000000002b8c2c   | vorbis_book_clear                        | vorbis_book_clear
00000000002fd300   | _ZN10ShopScreen21setBackButtonCallbackEjjb | ShopScreen::setBackButtonCallback(unsigned int, unsigned int, bool)
00000000002d5d88   | _ZN16ChooseModeScreen29setOnlineBackupButtonCallbackEjj | ChooseModeScreen::setOnlineBackupButtonCallback(unsigned int, unsigned int)
0000000000264c64   | _ZN7b2World16SetAllowSleepingEb          | b2World::SetAllowSleeping(bool)
00000000002a4e78   | _ZNK3Cki5Sound8getSpeedEv                | Cki::Sound::getSpeed() const
0000000000301940   | _ZN11StatsScreen11createPage1Eii         | StatsScreen::createPage1(int, int)
00000000003afb40   | _ZNSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEEC2ERKS5_ | std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> >::basic_string(std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> > const&)
00000000002a6628   | _ZN3Cki5Mixer7setNameEPKc                | Cki::Mixer::setName(char const*)
00000000002a26b0   | _ZN3Cki16RingModProcessor12process_neonEPiS1_i | Cki::RingModProcessor::process_neon(int*, int*, int)
00000000001acc0c   | _ZN18AchievementManagerC2Ev              | AchievementManager::AchievementManager()
000000000027af20   | _ZN24AndroidAchievementDeviceC2Ej        | AndroidAchievementDevice::AndroidAchievementDevice(unsigned int)
00000000002fc6e0   | _ZN10ShopScreen13processOnPushEP7Adapter | ShopScreen::processOnPush(Adapter*)
0000000000345a00   | png_get_header_ver                       | png_get_header_ver
0000000000281974   | _ZN30AndroidHandheldBluetoothServer21removeBluetoothClientEi | AndroidHandheldBluetoothServer::removeBluetoothClient(int)
000000000028a4f8   | CkStartCapture                           | CkStartCapture
00000000002e4ce8   | _ZN11MinimapPane16updatePlayerIconEv     | MinimapPane::updatePlayerIcon()
00000000002f9d98   | _ZN14SettingsScreen11OnOffButton10onSelectedEv | SettingsScreen::OnOffButton::onSelected()
000000000028594c   | _ZN15AndroidActivity3runERb              | AndroidActivity::run(bool&)
000000000027e6a8   | _ZN21HandheldNetworkDevice15clientConnectedEv | HandheldNetworkDevice::clientConnected()
00000000001e5fe8   | _ZN7TipSite22movePendingBalesToBarnEv    | TipSite::movePendingBalesToBarn()
00000000002d9b14   | _ZN12DialogScreen21disableBuyCoinsWindowEv | DialogScreen::disableBuyCoinsWindow()
0000000000277700   | _ZN24GLESHandheldRenderDevice24getTextureWidthAndHeightEjRjS0_ | GLESHandheldRenderDevice::getTextureWidthAndHeight(unsigned int, unsigned int&, unsigned int&)
00000000003b145c   | _ZNSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEE7replaceEmmRKS5_mm | std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> >::replace(unsigned long, unsigned long, std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> > const&, unsigned long, unsigned long)
000000000030dac8   | _ZN12CubicSpline216pointLineSegmentEPKfS1_S1_RfS2_ | CubicSpline2::pointLineSegment(float const*, float const*, float const*, float&, float&)
00000000002a53f8   | _ZN3Cki5Sound15get3dSoundSpeedEv         | Cki::Sound::get3dSoundSpeed()
00000000001c2888   | _ZN15GameMultiplayerC1Ev                 | GameMultiplayer::GameMultiplayer()
00000000001c1be8   | _ZN10GameEntity24invertMainStateAnimationEv | GameEntity::invertMainStateAnimation()
00000000002553b8   | _ZN24GameStateDifficultyLevel10onStateEndEv | GameStateDifficultyLevel::onStateEnd()
000000000026c7f0   | _ZN7b2Joint7DestroyEPS_P16b2BlockAllocator | b2Joint::Destroy(b2Joint*, b2BlockAllocator*)
00000000002d1bc8   | _ZN14MenuButtonBase14getButtonStateEv    | MenuButtonBase::getButtonState()
00000000002c4508   | _ZN8MenuItem13setIsRootNodeEb            | MenuItem::setIsRootNode(bool)
0000000000318dd0   | _ZN8tinyxml28MemPoolTILi88EE5AllocEv     | tinyxml2::MemPoolT<88>::Alloc()
0000000000349288   | png_reciprocal                           | png_reciprocal
000000000028329c   | _ZN27AndroidHandheldSystemDevice21getMaxWindowDimensionEv | AndroidHandheldSystemDevice::getMaxWindowDimension()
00000000002a0e9c   | _ZNK3Cki13AudioFileInfo13getSampleRateEv | Cki::AudioFileInfo::getSampleRate() const
00000000001b8a68   | _ZNSt6__ndk15dequeIP5FieldNS_9allocatorIS2_EEE13shrink_to_fitEv | std::__ndk1::deque<Field*, std::__ndk1::allocator<Field*> >::shrink_to_fit()
00000000002a2040   | _ZNK3Cki13PcmF32Decoder11getFramePosEv   | Cki::PcmF32Decoder::getFramePos() const
00000000002ae010   | _ZN3Cki3Mem9verifyMemEPv                 | Cki::Mem::verifyMem(void*)
000000000034c194   | png_get_chunk_malloc_max                 | png_get_chunk_malloc_max
00000000001b8da0   | _ZNSt6__ndk15dequeIP5FieldNS_9allocatorIS2_EEE19__add_back_capacityEv | std::__ndk1::deque<Field*, std::__ndk1::allocator<Field*> >::__add_back_capacity()
000000000027f66c   | _ZN21GenericHandheldClientD1Ev           | GenericHandheldClient::~GenericHandheldClient()
0000000000352288   | png_set_rgb_to_gray                      | png_set_rgb_to_gray
000000000026bd0c   | _ZN24b2PositionSolverManifold10InitializeEP27b2ContactPositionConstraintRK11b2TransformS4_i | b2PositionSolverManifold::Initialize(b2ContactPositionConstraint*, b2Transform const&, b2Transform const&, int)
000000000026efb8   | _ZN12b2MouseJoint23InitVelocityConstraintsERK12b2SolverData | b2MouseJoint::InitVelocityConstraints(b2SolverData const&)
00000000002e4fdc   | _ZN11MinimapPane31setPlayerMapPositionAndRotationEfff | MinimapPane::setPlayerMapPositionAndRotation(float, float, float)
0000000000386d90   | _ZNKSt6__ndk17num_putIcNS_19ostreambuf_iteratorIcNS_11char_traitsIcEEEEE6do_putES4_RNS_8ios_baseEcPKv | std::__ndk1::num_put<char, std::__ndk1::ostreambuf_iterator<char, std::__ndk1::char_traits<char> > >::do_put(std::__ndk1::ostreambuf_iterator<char, std::__ndk1::char_traits<char> >, std::__ndk1::ios_base&, char, void const*) const
000000000038cf84   | _ZNKSt6__ndk18time_putIcNS_19ostreambuf_iteratorIcNS_11char_traitsIcEEEEE3putES4_RNS_8ios_baseEcPK2tmPKcSC_ | std::__ndk1::time_put<char, std::__ndk1::ostreambuf_iterator<char, std::__ndk1::char_traits<char> > >::put(std::__ndk1::ostreambuf_iterator<char, std::__ndk1::char_traits<char> >, std::__ndk1::ios_base&, char, tm const*, char const*, char const*) const
00000000001d3e38   | _ZN14MissionManager12spawnMissionEv      | MissionManager::spawnMission()
00000000002ad5ec   | _ZN3Cki11FixedStringILi64EEC2Ev          | Cki::FixedString<64>::FixedString()
00000000002545b4   | _ZN14GameStateDebugD2Ev                  | GameStateDebug::~GameStateDebug()
00000000001e3354   | _ZN8SettingseqERKS_                      | Settings::operator==(Settings const&)
00000000002f7608   | _ZN12PricesScreenC1EP18GUIResourceManager | PricesScreen::PricesScreen(GUIResourceManager*)
000000000029e4e0   | _ZN3Cki10GraphSound12setLoopCountEi      | Cki::GraphSound::setLoopCount(int)
00000000002aa70c   | _ZN3Cki9WavWriterD1Ev                    | Cki::WavWriter::~WavWriter()
00000000002ac5f8   | _ZN3Cki4ListINS_9DeletableELi0EE6removeEPS1_ | Cki::List<Cki::Deletable, 0>::remove(Cki::Deletable*)
000000000036d238   | _tr_flush_bits                           | _tr_flush_bits
0000000000266d98   | _ZN8b2IslandC1EiiiP16b2StackAllocatorP17b2ContactListener | b2Island::b2Island(int, int, int, b2StackAllocator*, b2ContactListener*)
00000000002a0008   | _ZN3Cki17NativeStreamSound15setPlayPositionEi | Cki::NativeStreamSound::setPlayPosition(int)
00000000002a2f44   | _ZN3Cki12SharedBufferC1EPv               | Cki::SharedBuffer::SharedBuffer(void*)
00000000002ad550   | _ZN3Cki11FixedStringILi32EEC2ERKNS_6StringE | Cki::FixedString<32>::FixedString(Cki::String const&)
000000000023615c   | _ZN13GameStateBase14doDialogUpdateEf     | GameStateBase::doDialogUpdate(float)
00000000002cd4e8   | _Z13gui_ImageInitP24GLESHandheldRenderDevice | gui_ImageInit(GLESHandheldRenderDevice*)
0000000000328928   | _ZNK14dtNavMeshQuery21findPolysAroundCircleEjPKffPK13dtQueryFilterPjS5_PfPii | dtNavMeshQuery::findPolysAroundCircle(unsigned int, float const*, float, dtQueryFilter const*, unsigned int*, unsigned int*, float*, int*, int) const
00000000001e1220   | _ZN15PricingDynamics4initEfffNS_16eAmpDistributionEffS0_ff | PricingDynamics::init(float, float, float, PricingDynamics::eAmpDistribution, float, float, PricingDynamics::eAmpDistribution, float, float)
00000000001f326c   | _ZN4Tool14detachFromToolEv               | Tool::detachFromTool()
000000000029d200   | _ZNK3Cki11GraphOutput9isRunningEv        | Cki::GraphOutput::isRunning() const
000000000028ef78   | _ZN3Cki12BufferSourceD0Ev                | Cki::BufferSource::~BufferSource()
00000000003663f8   | deflateInit_                             | deflateInit_
0000000000392384   | _ZNKSt6__ndk19money_putIcNS_19ostreambuf_iteratorIcNS_11char_traitsIcEEEEE6do_putES4_bRNS_8ios_baseEcRKNS_12basic_stringIcS3_NS_9allocatorIcEEEE | std::__ndk1::money_put<char, std::__ndk1::ostreambuf_iterator<char, std::__ndk1::char_traits<char> > >::do_put(std::__ndk1::ostreambuf_iterator<char, std::__ndk1::char_traits<char> >, bool, std::__ndk1::ios_base&, char, std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> > const&) const
00000000001b3210   | _ZNK32DynamicsDetailedRaycastCallbacks13shouldCollideEPK6b2Body | DynamicsDetailedRaycastCallbacks::shouldCollide(b2Body const*) const
00000000001d36a4   | _ZN14MissionManager11deserializeEP9XMLReader | MissionManager::deserialize(XMLReader*)
00000000001f7d0c   | _ZN4Tree9checkDataEv                     | Tree::checkData()
00000000002b198c   | _ZNK3Cki13SystemAndroid9getJavaVmEv      | Cki::SystemAndroid::getJavaVm() const
00000000002b5ecc   | vorbis_dsp_clear                         | vorbis_dsp_clear
00000000002d61a0   | _ZN11CloudButton17setCloudAvailableEv    | CloudButton::setCloudAvailable()
00000000001e4c64   | _ZN7TipSite12setBgaPlanesEP9MapObject    | TipSite::setBgaPlanes(MapObject*)
0000000000257c70   | _ZN19GameStateIngameShop17buyingPassMessageEb | GameStateIngameShop::buyingPassMessage(bool)
0000000000294174   | _ZN3Cki9AudioUtil20resampleMono_defaultEPKfiPfiS3_ | Cki::AudioUtil::resampleMono_default(float const*, int, float*, int, float*)
00000000002ad7e4   | _ZN3Cki11FixedStringILi256EEC1Ev         | Cki::FixedString<256>::FixedString()
00000000002ad844   | _ZN3Cki11FixedStringILi256EEC1ERKNS_6StringE | Cki::FixedString<256>::FixedString(Cki::String const&)
00000000002c72f0   | _ZN17TransitionManager10destroyAllEv     | TransitionManager::destroyAll()
00000000002d7dc0   | _ZN11SaveGameBox11SGBoxButton13setSelectableEb | SaveGameBox::SGBoxButton::setSelectable(bool)
000000000034cb50   | png_start_read_image                     | png_start_read_image
000000000039dd9c   | _ZNKSt6__ndk112ctype_bynameIwE5do_isEPKwS3_Pm | std::__ndk1::ctype_byname<wchar_t>::do_is(wchar_t const*, wchar_t const*, unsigned long*) const
0000000000236664   | _ZN13GameStateBase15updateHUDValuesEv    | GameStateBase::updateHUDValues()
0000000000277f20   | _ZN24GLESHandheldRenderDevice6setFogEb   | GLESHandheldRenderDevice::setFog(bool)
000000000029614c   | _ZN3Cki9AudioUtil18stereoPanRamp_neonEPiiRKNS_12VolumeMatrixERS2_f | Cki::AudioUtil::stereoPanRamp_neon(int*, int, Cki::VolumeMatrix const&, Cki::VolumeMatrix&, float)
00000000002a00fc   | _ZNK3Cki17NativeStreamSound17getPlayPositionMsEv | Cki::NativeStreamSound::getPlayPositionMs() const
00000000001d6628   | _ZN13NewHelpSystem8gotoPageEj            | NewHelpSystem::gotoPage(unsigned int)
00000000002a9260   | _ZN3Cki12StreamSource4readEPvi           | Cki::StreamSource::read(void*, int)
00000000002dd00c   | _ZN3HUDC2EP18GUIResourceManager          | HUD::HUD(GUIResourceManager*)
000000000032b0c8   | jinit_compress_master                    | jinit_compress_master
0000000000278e40   | _ZN24GLESHandheldRenderDevice19enqueueSetTextColorEPKf | GLESHandheldRenderDevice::enqueueSetTextColor(float const*)
00000000002e01d0   | _ZN12MissionTimer4initEjiiii10eAlignmentS0_ | MissionTimer::init(unsigned int, int, int, int, int, eAlignment, eAlignment)
00000000002ea990   | _ZN14LargeMapScreen24createBox_StoragePigShedEPP8EmptyBox | LargeMapScreen::createBox_StoragePigShed(EmptyBox**)
000000000030d850   | _ZNK12CubicSpline213getSegmentDirEjRfS0_ | CubicSpline2::getSegmentDir(unsigned int, float&, float&) const
00000000003a8d7c   | _ZNSt6__ndk117moneypunct_bynameIwLb1EE4initEPKc | std::__ndk1::moneypunct_byname<wchar_t, true>::init(char const*)
000000000039e560   | _ZNKSt6__ndk17codecvtIcc9mbstate_tE11do_encodingEv | std::__ndk1::codecvt<char, char, mbstate_t>::do_encoding() const
00000000001af4d8   | _ZN11ApplicationC2Ev                     | Application::Application()
000000000023ee84   | _ZN13GameStateBase20activeVehicleChangedEj | GameStateBase::activeVehicleChanged(unsigned int)
00000000002fd50c   | _ZN10ShopScreen21setColorCloseCallbackEjjjb | ShopScreen::setColorCloseCallback(unsigned int, unsigned int, unsigned int, bool)
000000000027b174   | _ZN24AndroidAchievementDevice7signOutEv  | AndroidAchievementDevice::signOut()
00000000002af320   | _ZN3Cki10RingBuffer9beginReadEiRPKvRiS3_S4_ | Cki::RingBuffer::beginRead(int, void const*&, int&, void const*&, int&)
00000000002cfa10   | _ZN9MenuImageD1Ev                        | MenuImage::~MenuImage()
00000000003ad0f4   | _ZdlPvSt11align_val_tRKSt9nothrow_t      | operator delete(void*, std::align_val_t, std::nothrow_t const&)
00000000002af7d8   | _ZNK3Cki14RunningAverage8getCountEv      | Cki::RunningAverage::getCount() const
0000000000370110   | _ZNSt6__ndk113basic_istreamIcNS_11char_traitsIcEEEC1EPNS_15basic_streambufIcS2_EE | std::__ndk1::basic_istream<char, std::__ndk1::char_traits<char> >::basic_istream(std::__ndk1::basic_streambuf<char, std::__ndk1::char_traits<char> >*)
0000000000393738   | _ZNSt6__ndk114codecvt_bynameIcc9mbstate_tED1Ev | std::__ndk1::codecvt_byname<char, char, mbstate_t>::~codecvt_byname()
000000000020d920   | _ZN7Vehicle15aiHasRaycastHitEP7b2World6b2Vec2S2_bRf | Vehicle::aiHasRaycastHit(b2World*, b2Vec2, b2Vec2, bool, float&)
0000000000311210   | _ZN8FileUtil11getBasePathERKNSt6__ndk112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEERS6_ | FileUtil::getBasePath(std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> > const&, std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >&)
000000000036f480   | _ZNSt6__ndk115basic_streambufIcNS_11char_traitsIcEEEC1Ev | std::__ndk1::basic_streambuf<char, std::__ndk1::char_traits<char> >::basic_streambuf()
00000000003a10a8   | _ZNKSt6__ndk115__codecvt_utf16IDsLb0EE10do_unshiftER9mbstate_tPcS4_RS4_ | std::__ndk1::__codecvt_utf16<char16_t, false>::do_unshift(mbstate_t&, char*, char*, char*&) const
0000000000289598   | ANativeActivity_onCreate                 | ANativeActivity_onCreate
00000000001b780c   | _ZN5Field17updateFieldGrowthEv           | Field::updateFieldGrowth()
00000000002e2ecc   | _ZN13ToolbarButton12setIsToggledEb       | ToolbarButton::setIsToggled(bool)
00000000001c5da0   | _ZN15GameMultiplayer21clientReceiveSavegameEf | GameMultiplayer::clientReceiveSavegame(float)
0000000000253de8   | _ZN19GameStateChooseMode6renderEP10Renderer3DP24GLESHandheldRenderDevice | GameStateChooseMode::render(Renderer3D*, GLESHandheldRenderDevice*)
00000000002aed24   | _ZN3Cki10ReadStream14setFileHandlerEPFP12CkCustomFilePKcPvES5_ | Cki::ReadStream::setFileHandler(CkCustomFile* (*)(char const*, void*), void*)
000000000028b2c8   | _ZN3Cki9AudioNodeD0Ev                    | Cki::AudioNode::~AudioNode()
00000000002e2d84   | _ZN13ToolbarButton8activateEb            | ToolbarButton::activate(bool)
00000000002e524c   | _ZN11MinimapPane27updateVehicleAndToolNumbersEjjj | MinimapPane::updateVehicleAndToolNumbers(unsigned int, unsigned int, unsigned int)
00000000002f1578   | _ZN14LargeMapScreen18showBuyCoinsWindowEPb | LargeMapScreen::showBuyCoinsWindow(bool*)
00000000002d9ad4   | _ZThn560_N12DialogScreen19closeBuyCoinsWindowEv | non-virtual thunk to DialogScreen::closeBuyCoinsWindow()
0000000000305188   | _ZN11StatsScreen13processOnPushEP7Adapter | StatsScreen::processOnPush(Adapter*)
0000000000282f7c   | _ZN27AndroidHandheldSystemDevice15createSemaphoreEj | AndroidHandheldSystemDevice::createSemaphore(unsigned int)
00000000002c38fc   | _Z20gui_getLocManagerPtrv                | gui_getLocManagerPtr()
000000000028c884   | _ZN3Cki4Bank4findEPKc                    | Cki::Bank::find(char const*)
00000000002deb04   | _ZN17SingleImageButton12getIsToggledEv   | SingleImageButton::getIsToggled()
00000000002750d4   | _ZN24GLESHandheldRenderDeviceD1Ev        | GLESHandheldRenderDevice::~GLESHandheldRenderDevice()
000000000028a638   | _ZN7CkSound14newStreamSoundEPKc10CkPathTypeiiS1_ | CkSound::newStreamSound(char const*, CkPathType, int, int, char const*)
00000000001f7934   | _ZN20TrafficVehicleSystem19spawnTrafficVehicleEfRj | TrafficVehicleSystem::spawnTrafficVehicle(float, unsigned int&)
00000000002f9c18   | _ZN14SettingsScreen23setMusicButtonCallbacksEjjj | SettingsScreen::setMusicButtonCallbacks(unsigned int, unsigned int, unsigned int)
0000000000281b50   | _ZN24HandheldSystemDeviceBase21isTrialVersionExpiredEv | HandheldSystemDeviceBase::isTrialVersionExpired()
